artistName,musicName,Radiojavan_play,Radiojavan_likes,pubdate,lyric,musicID,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Mohsen Yeganeh,Vabastegi,34054872,40913,Nov 24 2016,"یه عمره موج اون نگات، هر جا که خواسته بردتم
آخه چشات فهمیده که یه عمره کشته مردتم

منو کشون کشون ببر، میخوام بیام تو دام تو
فقط دلم مونده اونم سند زدم به نام تو

حرفامو میگم به تو که، مَحرم اسرار منی
فقط برای خودمی و بخوای نخوای یار منی

وای از این وابستگی دل و سپردم دست کی
دست تو که فقط با حرف میتونی که رامم کنی

راهشو میدونستی و آخرم تونستی
فکر نمیکردی بشه که راحت منو خامم کنی

غافل از اینی که چشات، باز داره خوابم میکنه
مگه چشات چی داره که خونه خرابم میکنه

دیگه دلتنگی ی من، هُلت نمیده سمت من
تا چشام تر نشده بیا و حرفاتو بزن

میگم تو فکرتم همش، میگی تو فکرت هستن و
با اینکه مغروری ولی، تجربه کن دلبستن و

وای از این وابستگی دل و سپردم دست کی
دست تو که فقط با حرف میتونی که رامم کنی

راهشو میدونستی و آخرم تونستی و
فکر نمیکردی بشه که راحت منو خامم کنی",7vnJZlH9n87ppKUQZ9hyMy,44,0.871,0.727,6,-5.047,0,0.20199999999999999,0.273,0.0,0.10400000000000001,0.927,111.126,audio_features,7vnJZlH9n87ppKUQZ9hyMy,spotify:track:7vnJZlH9n87ppKUQZ9hyMy,https://api.spotify.com/v1/tracks/7vnJZlH9n87ppKUQZ9hyMy,https://api.spotify.com/v1/audio-analysis/7vnJZlH9n87ppKUQZ9hyMy,179487,4
Sasy,Doctor,33965260,38885,Mar 4 2020,"دکتر، جون دکتر
چرا هی‌ میری دور دور
انقدر داغِ بدنت میزنه هی‌ بالا کنتور
دکتر، جون دکتر
بدو پیکمو پر کن
شما همینجور که میرقصی بدنتو شل کن
وای

حالا وقته قرِ حالا
ساسی اومده که بری بالا
هرچقدر ناز کنی‌ تش ماله منی‌ مثل سریالا
همه تو دلیا همه خفنا
کارداشیان طوری بدنا
میگی‌ چقدر بی‌ ادبی‌
پس سلامتی‌ بد دهنا
روحانی با برجامش
فدای اون اندامش
بدو بیا بغلم مهم نی چی میشه سرانجامش

دکتر، جون دکتر
چرا هی‌ میری دور دور
انقدر داغِ بدنت میزنه هی‌ بالا کنتور
دکتر، جون دکتر
بدو پیکمو پر کن
شما همینجور که میرقصی بدنتو شل کن

میگی‌ تویی تاج سرم هی‌
بابا خیلی‌ نوکرم بیب
شما کجا ما ها کجا
سلامتیت زدم سیک
آخ نداریم رو دستش
دل من عاشق هستش
انقدر خجالت نکش
خودت خوشگل تری از عکست
همه به خط شن (چرا؟) بالاست پرچم
منو یه تیم دیوونه که میترکونیم هرشب

حالا وقته قرِ حالا
ساسی اومده که بری بالا
هرچقدر ناز کنی‌ تش ماله منی‌ مثل سریالا

دکتر، جون دکتر
چرا هی‌ میری دور دور
انقدر داغِ بدنت میزنه هی‌ بالا کنتور
دکتر، جون دکتر
بدو پیکمو پر کن
شما همینجور که میرقصی بدنتو شل کن

سلام گلایه تو خونه
محصلایه نمونه
قول بدین که حرفهای دکتر یادتون بمونه
مرسی‌

همیشه قبل خواب دو تا شات بزنو راحت بخواب
همیشه یادتون باشه اول اینستا بعد کتاب
تا وقتی بزرگ شدین قشنگ شدین ژل زدین
تا وقتی‌ پلنگ شدینو با بیست نفر رل زدین
بهتون میگن دل ندین
بهتون میگن قر ندین
میگن ساسی گوش نکنین
مهمونیا رو جر ندین",32Bkbu8VUj5u2Tgb5RP4r8,47,0.851,0.794,1,-3.304,0,0.0512,0.171,2.89e-06,0.0335,0.861,120.949,audio_features,32Bkbu8VUj5u2Tgb5RP4r8,spotify:track:32Bkbu8VUj5u2Tgb5RP4r8,https://api.spotify.com/v1/tracks/32Bkbu8VUj5u2Tgb5RP4r8,https://api.spotify.com/v1/audio-analysis/32Bkbu8VUj5u2Tgb5RP4r8,206107,4
Amir Tataloo,Mr. Lodeh,33945088,36679,Apr 25 2015,"Intro (Leito & JJ)

Lei .. 2 ta shot e vodka be ma nemikhore?
shaer mige


Verse 1 (Leito)

Mirim bala ma ba chia tanim mese apachia
salamati dadashia, vahshi mese daeshia
miad jolo leggin e chasb/ mikhad baam begire ax
didam oon peygire pas/ miad be Lei mide dast
migan goosha hame shodan dige nasakhe sedam
mikham tehran o ba musicaaye maskhare begaam
harfamam tikke kalaman/ mikonammm dicte haroomam
khob chand ta tikke paloo man/ lebase shikke mamoolan
migam sayonara khayemalamoon/ chon boode khaye lapamoon
na vase maye babamoon ke moonde jaye pahamoon
mimiran kolleh iran vase ki? vaghti flowm khoobe dge Iham vase chi
are equip o mibinan migan ba oonayi vaay/ sari kallaro midan are samurayi vaar
migan to o sedaat har shab daroo mayin dayin/ vaghty mirim bala ba to aroom miyaym payin


Chorus (Sijal)

az zarfiat napors zarfa shikastast/ ziaade raviaa talafi haftast
fek mikoni Sij az alvvati khastast, arzi nadaram dada sarrafi bastast
Yeki do ta mikham siah mese barf yeki do ta mikham siah mese barf (bia)
Yeki do ta mikham siah mese barf chon ke rangi pangi nistesh ziaadi be sarf


Verse 2 (Khalse)
Tak khori dada rasme ma ni/ oomadin bala residim ba daste khali
pas bedoon asan behet poze poolo nemidam, vali khube vaze “molly”
Jack roo yakh eyne taye Titanic/ to o amsal e toam dge taye dastanin
dasham poshte mile nistesh varzesh bastani/ haji jaye ma too khiaboone tooye bashgah ni
duffet ghol daade threesome nemiram/ engar JJ ghol bede ke iham nemigam
bezar tak takeshoon azam irad begiran/ bayad daavateshoon konam bian bebinan
valla vase khasteha hastam na bayad ha/ raste harfam kose khaare viagra
maa mimunim hamooni ke mikhaym/ hamine ke daran ina moshkel ba harfaam
'felow' derakhshan begoo hamid khaan/ salamati oonayi ke zende moondan inja
duffet dar hadde Morteza palange/ mimoonim too kamin ma
enghad “Fan” zadam behem kamarband/ baas bedan dashi taghriban aghalan
72 saat e nakhabidam yaani nemitoonam na in ke nakhaam vaay


Chorus (Sijal)
az zarfiat napors zarfa shikastast/ ziaade ravia talafi haftast
fek mikoni Sij az alvvati khastast, arzi nadaram dada sarrafi bastast
Yeki do ta mikham siah mese barf yeki do ta mikham siah mese barf
Yeki do ta mikham siah mese barf chon ke rangi pangi nistesh ziaadi be sarf


Verse 3 (JJ)
Khat mizanam bishtar az Queiros/ mikonam hey roshd
1 o 2 manam to begoo mage chandi/ man ye paye finalam to miri radde bandi
ina daste man ni kesi azam ranjid/ mardomi nistam kose khare nazar sanji
migan versaash “Ey” vali beatash aalie/ shenidian o fahmidin ki jaash khaalie
Na na nadare in dobare fekr/ esmam Alireza “haghighie"" shomare 1
pas dada jam kon boro, Ghermez bebin man o ram kon “toro”
hame harfaat kososher, negah dadashemoon o
bekhay nakhay bedoon migirim ma padashemoon o
2 ta siah mese barf, 2 ta sefid boor o zard/ yeki yeki mian akhare shab beshinan roo man


Chorus (Sijal)

Yeki do ta mikham siah mese barf yeki do ta mikham siah mese barf
Yeki do ta mikham siah mese barf chon ke rangi pangi nistesh ziaadi be sarf",3frUkwF8BGPRu0TR2EfMJV,43,0.778,0.8220000000000001,11,-4.638,0,0.22899999999999998,0.42700000000000005,0.0,0.131,0.767,100.958,audio_features,3frUkwF8BGPRu0TR2EfMJV,spotify:track:3frUkwF8BGPRu0TR2EfMJV,https://api.spotify.com/v1/tracks/3frUkwF8BGPRu0TR2EfMJV,https://api.spotify.com/v1/audio-analysis/3frUkwF8BGPRu0TR2EfMJV,549048,4
Mohammad Alizadeh,Hamine Ke Hast - Original Mix,33839311,36298,May 20 2015,"عاشقتم من یه جوره خاص اونجوری که تو دلت میخواست
کار دادی دستم که همه میگن شدم بی هوش و حواس

من تورو دوست دارمت تو دلم هر روز دارمت
ثانیه ای میشمارمت ، همینه همینی که هست

عاشقی بیماریه ، از حالا گریه و زاریه
دردیه که تکراریه، همینه همینی که هست

عاشقتم من ، مگه چیه ؟ هرچی از امروز تو بگیه
گوش بده انگار دل ما دو تا صداشونم یکیه

من تورو دوست دارمت تو دلم هر روز دارمت
ثانیه ای میشمارمت ، همینه همینی که هست

عاشقی بیماریه ، از حالا گریه و زاریه
دردیه که تکراریه، همینه همینی که هست

حال دلم عجیبه واسم حالم عجیب غریبه واسم
این حس جدید یه کاری کرده که یه بار دیگه گرفت نفسم

من تورو دوست دارمت تو دلم هر روز دارمت
ثانیه ای میشمارمت ، همینه همینی که هست

عاشقی بیماریه ، از حالا گریه و زاریه
دردی یه که تکراریه، همینه همینی که هست",4ziCKn1GuBijAuGN8COurL,19,0.7909999999999999,0.8759999999999999,0,-5.287999999999999,0,0.0509,0.0208,2.6300000000000002e-05,0.0786,0.9570000000000001,125.98,audio_features,4ziCKn1GuBijAuGN8COurL,spotify:track:4ziCKn1GuBijAuGN8COurL,https://api.spotify.com/v1/tracks/4ziCKn1GuBijAuGN8COurL,https://api.spotify.com/v1/audio-analysis/4ziCKn1GuBijAuGN8COurL,208170,4
Behnam Bani,Bassame,33838296,41539,Jun 27 2017,"بسمه، هر چی تنها شدم شکستم
دیگه بسمه، دلم و بازی نمیدم

دیگه بسمه تنهایی
بذار حس کنم اینجایی
تو که میدونی هنوزم زخمه دلم

تو بری همه چی داغونه
همه چیه منی دیوونه
چجوری جداییت و بفهمه دلم

نرو رد نشو از دل ساده ام
نرو من که اجازه ندادم
نرو لعنتی اشک یه مرد و نریز

نرو بسه غرورم و نشکن
نگو خسته شدی دیگه از من
نرو لعنتی هیشکی شبیه تو نیس

چی به روز تو اومده آخه بگو
پس علاقه و عشق تو کو
چرا انقد سردی باهام

بخاطر من، بگو اونکه دل تو رو برده کیه
بگو فرقی که داره چیه
تو چرا بد کردی باهام

نرو رد نشو از دل ساده ام
نرو من که اجازه ندادم
نرو لعنتی اشک یه مرد و نریز

نرو بسه غرورم و نشکن
نگو خسته شدی دیگه از من
نرو لعنتی هیشکی شبیه تو نیس",53z2ICH5kfTbpNGOfzE8di,24,0.575,0.862,0,-2.787,0,0.0728,0.642,0.0,0.35200000000000004,0.8390000000000001,84.95,audio_features,53z2ICH5kfTbpNGOfzE8di,spotify:track:53z2ICH5kfTbpNGOfzE8di,https://api.spotify.com/v1/tracks/53z2ICH5kfTbpNGOfzE8di,https://api.spotify.com/v1/audio-analysis/53z2ICH5kfTbpNGOfzE8di,212904,4
Hamid Hiraad,Nimeye Janam,33426282,49566,Dec 20 2017,"می نشینم با تو و دورت حصار میکشم
ناز چشمان تو را بی اختیار میکشم
مینشینی پیش مهسا و تو ناز میکنی
کام این دیوانه را هر شب تو باز میکنی

نیمه ی جانم ای نیمه ی جانم
چه حالی دارم امشب
روح و روانم آرام جهانم
هواتو دارم امشب

نیمه ی جانم ای نیمه ی جانم
چه حالی دارم امشب
روح و روانم آشوب زمانم
چه یاری دارم امشب

یارم ای یار یار
یارم یار ای یار یار
جانم ای جان جان ای
یارم یار ای یار یار

یارم ای یار یار
یارم یار ای یار یار
جانم ای جان جان ای
یارم یار ای یار یار

از عشقت بند بند این دل دیوانه میلرزد
خرابم میکنی هر دم خرابی با تو می ارزد
ندارم طاقت دل کندن از تو
که هم جان از تو دارم هم تن از تو

آخه عاشق شده این دل
پریشون شده این دل
عاشق شده این دل
مست و مجنون شده این دل

نیمه ی جانم ای نیمه ی جانم
چه حالی دارم امشب
روح و روانم آرام جهانم
هواتو دارم امشب

نیمه ی جانم ای نیمه ی جانم
چه حالی دارم امشب
روح و روانم آشوب زمانم
چه یاری دارم امشب

یارم ای یار یار
یارم یار ای یار یار
جانم ای جان جان ای
یارم یار ای یار یار

یارم ای یار یار
یارم یار ای یار یار
جانم ای جان جان ای
یارم یار ای یار یار",5rVS3Et00Uah9DCrruLbma,39,0.44299999999999995,0.767,5,-2.9210000000000003,0,0.0823,0.409,0.0,0.14,0.42,150.218,audio_features,5rVS3Et00Uah9DCrruLbma,spotify:track:5rVS3Et00Uah9DCrruLbma,https://api.spotify.com/v1/tracks/5rVS3Et00Uah9DCrruLbma,https://api.spotify.com/v1/audio-analysis/5rVS3Et00Uah9DCrruLbma,192013,3
Alishmas,Madyoonam Be To,33276659,47810,Jul 11 2016,"«مهدی جهانی»
چقدر آروم میشم با خنده هات
میام این راه رو تا تهش پا به پات
تو همه جونمی، جونم فدات
الهی قربون حرف زدنات

مگه میشه تو رو دوست نداشت
مگه میشه تو رو تنها گذاشت
نفسام به چشات بسته شده
ببین عشقت ازم دیوونه ساخت

تو یه دنیایی ساختی واس من
که تو خوابم نمیدیدم اصلا
چقدر این لحظه ها رو دوست دارم
ازین به بعد بگو مجنون به من

نمیزارم تو رو از دست بدم
واسه تو قید دوستامو زدم
دیگه چی بهتر از این اتفاق
که من به دنیای تو اومدم

نگو بس کن برم، میشه باشیم با هم؟
این حال خوشو مدیونم به تو
با تو آروم میشم، بزار آروم باشم
تویی آرامشم، مجنونم به تو


«علیشمس»
دیگه تمومه غم و مشکل
هرجا برگردی می بینی منو پشتت
کور شه چشم همه دشمنا
وقتی تو هم داری هوای منو خوشگل

دنیا بی تو تاریک میشه
خودت که امارشو داری
از درون منو حالیت میشه
مگه میشه اینقد همه چی عالی

دو تا شر و دیوونه
با همین همه چی حل و میزونه
مثل من هیچوقت نمیبینی
چون کسی قدرتو قدر من نمیدونه

این زندگی تایمش کمه
نمیخوام که حتی دلت گاهی بشکنه
یه کاری می کنم که کل دنیا
صدای خنده های ما رو بشنوه


«مهدی جهانی»
اگه صد بار میمردم بازم
تورو می دیدم عاشق میشدم
منو مغرور بی احساس ببین
حالا اینجوری از خود بیخودم

زیر بارون خیس میشم با تو
عجب حال خوشی دارم با تو
منم دیوونه آرامشت
به من میگی تو آروم حرفاتو

نگو بس کن برم، میشه باشیم با هم؟
این حال خوشو مدیونم به تو
با تو آروم میشم، بزار آروم باشم
تویی آرامشم، مجنونم به تو",2nVSq4wPrOsOlbpfAddYVQ,33,0.888,0.79,9,-5.145,0,0.0507,0.0419,0.0,0.0472,0.647,119.991,audio_features,2nVSq4wPrOsOlbpfAddYVQ,spotify:track:2nVSq4wPrOsOlbpfAddYVQ,https://api.spotify.com/v1/tracks/2nVSq4wPrOsOlbpfAddYVQ,https://api.spotify.com/v1/audio-analysis/2nVSq4wPrOsOlbpfAddYVQ,244080,4
Alireza Talischi,Divooneye Doos Dashtani,32969111,36060,Aug 28 2018,"رفت قلبم ضعف کردم
واسه خندت عشقم بس که شیرینی 
می‌خندم دل کندم
از همه از قلبم کاشکی ببینی
 
آخه چشمات دیوونه خونه ست
آخه دیوونه دور از تو که نداریم اصلا نمیشه 
تو نمیخوای جدا شی
تو که یدونه باشی بمونی واسه قلبم همیشه 

دیوونه ی دوست داشتنیاز دلم کاش نری
خواستی کم باش ولی باش 
دیوونه میخوادت دلم میفته کارت به من
راضی نشی کاش برم کاش
 
دیوونه ی دوست داشتنی از دلم کاش نری
خواستی کم باش ولی باش 
دیوونه میخوادت دلم میفته کارت به من
راضی نشی کاش برم کاش 

از دنیا برام عشقه تو بسه بس
هر چیش موند دیگه ماله تو شه نفس 
میمیرم که تو دیوونگی کنی
آخر این دلو دیوونه می‌کنی 

دیوونه ی دوست داشتنیاز دلم کاش نری
خواستی کم باش ولی باش 
دیوونه میخوادت دلم میفته کارت به من
راضی نشی کاش برم کاش
 
دیوونه ی دوست داشتنی از دلم کاش نری
خواستی کم باش ولی باش 
دیوونه میخوادت دلم میفته کارت به من
راضی نشی کاش برم کاش ",3wcDBiO4Hzu7bHm0fOdPdM,35,0.7829999999999999,0.889,11,-1.966,0,0.0997,0.35200000000000004,0.0,0.257,0.815,108.98299999999999,audio_features,3wcDBiO4Hzu7bHm0fOdPdM,spotify:track:3wcDBiO4Hzu7bHm0fOdPdM,https://api.spotify.com/v1/tracks/3wcDBiO4Hzu7bHm0fOdPdM,https://api.spotify.com/v1/audio-analysis/3wcDBiO4Hzu7bHm0fOdPdM,199309,4
Mohsen Yeganeh,Darkam Kon,32636068,30914,May 10 2015,"حرفم این بوده همش ، روزی که میترسم ازش
روزی که خسته بشی و بخوای منو ترکم کنی
آخه وقتی با منی حرف رفتن میزنی
مگه چی خواستم به جز اینکه یکم درکم کنی

آخه بی انصافیه تا همین جا کافیه
تا کجا میخوای به این فاصله مجبورم کنی
من به هر دری زدم تو رو از دستت ندم
تا کجا میخوای به این فاصله مجبورم کنی

منو درکم کن یکم ، از پیشم نرو
هر چی تو بخوای ، همون میشم نرو

از حسم بهت ، فرصت بده که بگم
بگم دیوونتم ، منو درکم کن یکم

منو درکم کن یکم ، از پیشم نرو
هر چی تو بخوای ، همون میشم نرو

از حسم بهت ، فرصت بده که بگم
بگم دیوونتم ، منو درکم کن یکم

بند بند حرف من پشت هر لبخند من
هی میخواستم بهت بگم حرفی که توی دلمه
من فقط خواستم بگم فکر من باشی یکم
فکر من که غصه هام قد تمومه عالمه

نه میشه دست کشید ازت نه میشه دل برید ازت
نه میشه پنهونش کنم این حس عاشق بودنو
کاش بدونی خستمو انقدر بهت وابستمو
انقده میگم که باور کنی احساس منو

منو درکم کن یکم ، از پیشم نرو
هر چی تو بخوای ، همون میشم نرو

از حسم بهت ، فرصت بده که بگم
بگم دیوونتم ، منو درکم کن یکم

منو درکم کن یکم ، از پیشم نرو
هر چی تو بخوای ، همون میشم نرو

از حسم بهت ، فرصت بده که بگم
بگم دیوونتم ، منو درکم کن یکم

منو درکم کن یکم ، از پیشم نرو
هر چی تو بخوای ، همون میشم نرو

از حسم بهت ، فرصت بده که بگم
بگم دیوونتم ، منو درکم کن یکم",4eKJCGRrxkSsfBTgLOJJKT,37,0.8190000000000001,0.71,10,-6.496,0,0.11599999999999999,0.152,0.0,0.0687,0.708,119.99600000000001,audio_features,4eKJCGRrxkSsfBTgLOJJKT,spotify:track:4eKJCGRrxkSsfBTgLOJJKT,https://api.spotify.com/v1/tracks/4eKJCGRrxkSsfBTgLOJJKT,https://api.spotify.com/v1/audio-analysis/4eKJCGRrxkSsfBTgLOJJKT,227170,4
Satin,Aziz Joon,32606929,32087,Feb 25 2019,"پریشان سنبلان پُرتاب مَکهِ (۲)
خماری نرگسان پُر خواب مَکهِ (۲)
بَرینی تا که دل از مو بُرینی (۲)
بُریده روزگار اِشتاب مَکهِ (۲)

مُوکه افسرده حالُم چون نَنالُم (٢)
شکسته پَر و بالُم چون نَنالُم (٢)

همه میگن فُلانی ناله کم کن ناله کم کن
توآئی در خیالُم چون ننالُم چون ننالُم

بُلَن بالا به بالات موندیم مُو (۲)
بغل واکن که سرما خوردیوم مو
عزیز جون ، جگر جون
دِلی دلی دلی دل
آی دلی دلی دلی دل

بغل واکُن مُورِه کُنجِ بغل گیر (۲)
که دیشو در بیابان موندیم مو
که سرما خوردیوم مو
عزیز جون ، جگر جون
دلی دلی دلی دل
آی دلی دلی دلی دل

لَب بام اومدی کردی اشارهَ (۲)
همون دَم دلِ مو شد پارهَ پارهَ
عزیز جون ، جگر جون
دلی دلی دلی دل
آی دلی دلی دلی دل

برای جنگ با خدا لشگر میارُوم (۲)
اگر در آسمون گَردی ستارهَ
عزیز جون ، جگر جون
دلی دلی دلی دل
آی دلی دلی دلی دل",6OXGDjm7bsV5DP44BI1vH6,41,0.9279999999999999,0.606,2,-6.156000000000001,1,0.12300000000000001,0.0151,0.0,0.0861,0.474,106.99600000000001,audio_features,6OXGDjm7bsV5DP44BI1vH6,spotify:track:6OXGDjm7bsV5DP44BI1vH6,https://api.spotify.com/v1/tracks/6OXGDjm7bsV5DP44BI1vH6,https://api.spotify.com/v1/audio-analysis/6OXGDjm7bsV5DP44BI1vH6,196520,4
Black Cats,Dafi Joon (feat. Edvin),32585609,34321,Apr 27 2016,"دافی جون، فدا سر من و لب اون
چقدر به هم میایم منو اون
میای پیشم میره بالا ضربان قلبم

پیشم میشینی می بینی
خودتو سکسی میکنی نینینی
چقده شیرینی مینینی شدی مثل بنانا

یالا بر و بچ بلک کتس، دستا بالا رو به چپ
برو بده به راست و بچرخ، به چسب بهم تو یه کم
یالا بر و بچ بلک کتس، دستا بالا رو به چپ
برو بده به راست و بچرخ، به چسب بهم تو یه کم

تکی تو، تکی تو، نمکی
تکی تو، تکی تو، نمکی

بلند شو تو حالا، یه کم بدش پایین و بالا
بزن شاد تا خط بالا، ماله خودمی ناکس

دافی جون، فدا سر من و لب اون
چقدر به هم میایم منو اون
میای پیشم میره بالا ضربان قلبم

پیشم میشینی می بینی
خودتو سکسی میکنی نینینی
چقده شیرینی مینینی شدی مثل بنانا

توام منو که میخوای، هر جا بخوام تو میای
هر کی منو با تو ببینه میگه اینا لابیدا بیان

توام منو که میخوای هر جا بخوام تو میای
هر کی منو با تو ببینه میگه

تکی تو، تکی تو، نمکی
تکی تو، تکی تو، نمکی

بلند شو تو حالا، یه کم بدش پایین و بالا
بزن شاد تا خط بالا، ماله خودمی ناکس

دافی جون، فدا سر من و لب اون
چقدر به هم میایم منو اون
میای پیشم میره بالا ضربان قلبم

پیشم میشینی می بینی
خودتو سکسی میکنی نینینی
چقده شیرینی مینینی شدی مثل بنانا

تکی تو، تکی تو، نمکی
تکی تو، تکی تو، نمکی

بلند شو تو حالا، یه کم بدش پایین و بالا
بزن شاد تا خط بالا، ماله خودمی ناکس

دافی جون، فدا سر من و لب اون
چقدر به هم میایم منو اون
میای پیشم میره بالا ضربان قلبم

پیشم میشینی می بینی
خودتو سکسی میکنی نینینی
چقده شیرینی مینینی شدی مثل بنانا",2FSV1wu9bt8UHPKseD1Z8r,38,0.813,0.94,11,-3.945,0,0.075,0.0108,1.13e-05,0.324,0.909,125.991,audio_features,2FSV1wu9bt8UHPKseD1Z8r,spotify:track:2FSV1wu9bt8UHPKseD1Z8r,https://api.spotify.com/v1/tracks/2FSV1wu9bt8UHPKseD1Z8r,https://api.spotify.com/v1/audio-analysis/2FSV1wu9bt8UHPKseD1Z8r,217170,4
Puzzle Band,Maghrooro Ashegh - Remix,32552602,39705,Jun 30 2018,"گیرم رگ خواب تو توی دستاشه
گیرم مثه من باشه مغرور و عاشق
گیرم مثه حرفاشه
گیرم دوست داره اندازه ی خودم که عاشقت شدم
ای داد بی داد داره باز اون لحظه رو یادت میاد
چشماتو بستی چشمامو یادت بیاد
اگه حتی نخوای
دیگه هرکی بگه عشق منو یادت میاد

من از قلبم تورو خط زدم راحت برو
دیوونه بازیه من بد عادت کرد تورو
بد دوست دارم ولی کم نمیارم تورو
من از قلبم تورو خط زدم راحت برو
دیوونه بازیه من بد عادت کرد تورو
بد دوست دارم ولی تنها میذارم تورو

میشم مثه پروانه پر میزنمو
میرم دیگه هرجا که منو میفهمن و
میرم واسه حرفای تلخی که درد داره
میفهمت اره بی رحمه خاطره
ای داد بی داد داره باز اون لحظه رو یادت میاد
چشماتو بستی چشمامو یادت بیاد
اگه حتی نخوای
دیگه هرکی بگه عشق منو یادت میاد

من از قلبم تورو خط زدم راحت برو
دیوونه بازیه من بد عادت کرد تورو
بد دوست دارم ولی کم نمیارم تورو
من از قلبم تورو خط زدم راحت برو
دیوونه بازیه من بد عادت کرد تورو
بد دوست دارم ولی تنها میذارم تورو",19gLYK4CZMG8qHS01b0hn3,25,0.6779999999999999,0.74,7,-7.722,0,0.0273,0.555,0.24,0.0984,0.568,99.98700000000001,audio_features,19gLYK4CZMG8qHS01b0hn3,spotify:track:19gLYK4CZMG8qHS01b0hn3,https://api.spotify.com/v1/tracks/19gLYK4CZMG8qHS01b0hn3,https://api.spotify.com/v1/audio-analysis/19gLYK4CZMG8qHS01b0hn3,235102,4
Masoud Sadeghloo,Dorehami,32412562,41527,Nov 23 2016,"دستات به من حسه خوب میده
چشمات به من قصه خوب میگه
صبح تا شب و بیست چهاری
منو تو قفل همیم تو هم قطبه منی

آه بی تو کل دنیا بدن عمرا خندتو به یه دنیا ندم
خسته نمیشم حتی اگر با تو بزنم تا ته دنیا قدم
کند میشن قدمامون وقتی میای تو بغلم آروم
با تو میشه فقط آسون این دنیا تا وصله این نفسامون
زندگیم با تو تغییر کرده منه آرومو به چی تبدیل کرد
ببین تا کجا رفتیم که مردت واسه تو غرورو تهدید کرد

آخه قلبم همیشه به عشقه تو میتپه
صدات برام موجه آرامشه
نیمه ی گمشده ی منی
آخه قلبم همیشه به عشقه تو میتپه
صدات برام موجه آرامشه
نیمه ی گمشده ی منی

با اینکه میدونی مهمه غرورم
همیشه سعی کردم پای حرفم بمونم
با اینکه میدونی حرف حرفه من بود
باز همه تلاشم پای دلت رفتن بود

آخه قلبم همیشه به عشقه تو میتپه
صدات برام موجه آرامشه
نیمه ی گمشده ی منی
آخه قلبم همیشه به عشقه تو میتپه
صدات برام موجه آرامشه
نیمه ی گمشده ی منی

با تو خوب میگذره بینمون چفته هم عینه موم
پیدا نمیشه غیر اون که من علاقه دارم بهش عین اون
از بقیه تا خسته شدم تو رو دیدم یهو وابسته شدم
یه جوری نگاهت جذبم کرد انرژی گرفتم خسته نشدم
تو قلبت میخوام گنده شم بپیچه کل شهر منو تو کل شب
میشنون خنده هامون عشقت دلو کنده آروم
نذار منو تنهاشم آخه فکرت تو سرم صبح تا شب
نذار تنهاشم

آخه قلبم همیشه به عشقه تو میتپه
صدات برام موجه آرامشه
نیمه ی گمشده ی منی
آخه قلبم همیشه به عشقه تو میتپه
صدات برام موجه آرامشه
نیمه ی گمشده ی منی",2szVF753GwJYTvEp5XggbP,31,0.516,0.506,7,-4.529,0,0.0502,0.8009999999999999,0.0,0.18899999999999997,0.94,87.944,audio_features,2szVF753GwJYTvEp5XggbP,spotify:track:2szVF753GwJYTvEp5XggbP,https://api.spotify.com/v1/tracks/2szVF753GwJYTvEp5XggbP,https://api.spotify.com/v1/audio-analysis/2szVF753GwJYTvEp5XggbP,109166,4
